product_id	time_id	customer_id	unit_sales
1413	487	4674	3.0000
924	487	4674	4.0000
1247	487	4674	2.0000
1424	487	4674	3.0000
1011	487	4686	3.0000
961	487	4686	4.0000
1111	487	4686	3.0000
662	487	4686	4.0000
865	487	4686	3.0000
716	487	312	4.0000
1531	487	312	5.0000
229	487	312	5.0000
605	487	312	2.0000
1228	487	6096	3.0000
312	487	6096	3.0000
356	487	6096	3.0000
639	487	6096	4.0000
1348	487	6096	4.0000
778	487	6096	3.0000
220	487	219	3.0000
1435	487	219	2.0000
819	487	7612	3.0000
1196	487	7612	2.0000
353	487	8734	4.0000
1035	487	8734	3.0000
133	487	8734	4.0000
866	487	7081	3.0000
1442	487	7081	2.0000
1199	487	8684	2.0000
30	487	8684	3.0000
467	487	3188	4.0000
1083	487	3188	3.0000
380	487	3188	3.0000
323	487	8912	2.0000
1099	487	8912	2.0000
1455	487	2861	3.0000
407	487	2861	4.0000
850	487	2861	3.0000
1492	487	2861	3.0000
1122	487	2861	4.0000
413	487	1665	4.0000
496	487	1665	2.0000
746	487	1743	3.0000
642	487	1743	4.0000
1158	487	6899	2.0000
137	487	6899	3.0000
913	487	6899	4.0000
935	487	3010	3.0000
1218	487	3010	3.0000
370	487	3010	2.0000
214	487	3010	2.0000
893	487	8823	3.0000
590	487	8823	3.0000
673	487	8823	3.0000
323	487	9633	3.0000
327	487	9633	3.0000
1143	487	9633	3.0000
1399	487	9633	4.0000
810	487	4798	3.0000
839	487	4798	3.0000
610	487	8046	4.0000
294	487	8046	3.0000
587	487	4573	3.0000
1069	487	4573	3.0000
1180	487	4573	3.0000
1263	487	4573	3.0000
1013	487	4573	4.0000
903	487	803	3.0000
121	487	803	3.0000
1323	487	803	4.0000
1246	487	803	4.0000
1336	487	4828	3.0000
381	487	4828	3.0000
957	487	4828	4.0000
786	487	4828	2.0000
1027	487	6788	3.0000
551	487	6788	4.0000
8	487	6788	3.0000
78	487	6788	4.0000
694	487	6788	2.0000
1549	487	6788	3.0000
1067	487	1186	3.0000
18	487	1186	3.0000
461	487	1186	4.0000
1104	487	1186	2.0000
395	487	7642	2.0000
1304	487	7642	4.0000
1379	487	2106	4.0000
1450	487	2106	3.0000
635	487	4425	3.0000
640	487	3213	3.0000
644	487	3213	4.0000
1459	487	3213	3.0000
157	487	3213	2.0000
533	487	3213	2.0000
1376	487	3213	3.0000
407	487	3213	2.0000
1415	487	9972	4.0000
1432	487	9972	4.0000
1382	487	9972	2.0000
1532	487	9972	2.0000
1083	487	9972	4.0000
