product_id	time_id	customer_id	unit_sales
537	640	1107	2.0000
221	640	1107	2.0000
1170	640	1107	2.0000
1440	640	1107	2.0000
1001	640	8612	2.0000
778	640	8612	2.0000
302	640	8612	2.0000
102	640	8218	3.0000
772	640	8218	2.0000
734	640	8218	2.0000
19	640	8218	2.0000
468	640	5555	2.0000
818	640	5555	3.0000
1327	640	5555	2.0000
1225	640	5555	2.0000
908	640	5555	1.0000
299	640	5555	3.0000
569	640	5555	2.0000
586	640	5555	2.0000
299	641	3776	3.0000
249	641	3776	2.0000
100	641	8921	4.0000
848	641	8921	3.0000
1271	641	7243	3.0000
1261	641	7243	2.0000
86	641	4507	2.0000
1288	641	4507	4.0000
1211	641	4507	3.0000
1028	641	4507	2.0000
19	641	4507	4.0000
1488	641	4507	2.0000
1111	641	7182	3.0000
1327	641	7182	3.0000
678	641	7182	2.0000
1481	641	7182	2.0000
1045	641	7182	3.0000
1527	641	7182	3.0000
676	641	3305	4.0000
320	641	3305	4.0000
243	641	3305	4.0000
60	641	3305	4.0000
609	641	3305	5.0000
520	641	3305	2.0000
1202	641	3305	2.0000
559	641	2716	3.0000
1009	641	4695	3.0000
466	641	4695	4.0000
536	641	4695	3.0000
1152	641	4695	3.0000
449	641	4695	4.0000
586	641	4695	3.0000
1002	641	4695	3.0000
723	641	2052	4.0000
373	641	8779	4.0000
529	641	950	5.0000
733	641	950	2.0000
950	641	950	3.0000
301	641	950	4.0000
690	641	950	3.0000
667	641	950	3.0000
983	641	1897	3.0000
298	641	1897	3.0000
1086	641	1897	3.0000
604	641	9297	2.0000
1313	641	9297	3.0000
1469	641	1266	4.0000
1419	641	1266	4.0000
11	641	1266	3.0000
1119	641	1266	3.0000
1323	641	1266	3.0000
1540	641	1266	3.0000
477	641	1266	3.0000
21	641	545	4.0000
1502	641	545	2.0000
987	641	4413	3.0000
72	641	4413	2.0000
116	641	4413	4.0000
399	641	4413	3.0000
1108	641	4413	3.0000
1064	641	644	4.0000
255	641	644	3.0000
1125	641	644	4.0000
488	641	644	4.0000
12	641	644	4.0000
1441	641	644	4.0000
629	641	3253	4.0000
806	641	3253	4.0000
689	641	3253	3.0000
1039	641	3253	2.0000
1134	641	3253	5.0000
19	641	3253	4.0000
662	641	3253	3.0000
59	641	5070	2.0000
130	641	5070	3.0000
745	641	5070	4.0000
1421	641	2808	3.0000
1544	641	2808	3.0000
768	641	7639	4.0000
1118	641	7639	4.0000
69	641	7639	4.0000
609	641	7639	4.0000
327	641	1721	3.0000
936	641	4490	3.0000
686	641	4490	3.0000
1435	641	4490	4.0000
333	641	4490	4.0000
876	641	9578	4.0000
40	641	9578	4.0000
576	641	9578	4.0000
1352	641	9578	3.0000
582	641	9578	4.0000
919	641	9578	3.0000
736	641	9578	4.0000
70	641	9747	3.0000
873	641	9747	3.0000
850	641	9747	4.0000
1333	641	9747	4.0000
1029	641	9747	2.0000
1466	641	7752	4.0000
630	641	7752	3.0000
1166	641	7752	2.0000
363	641	1053	2.0000
407	641	1053	2.0000
690	641	1053	4.0000
1399	641	1053	3.0000
829	641	1053	3.0000
153	641	1053	3.0000
709	641	9401	4.0000
1325	641	9401	3.0000
1036	641	9401	3.0000
759	641	9401	4.0000
1175	641	9401	4.0000
320	641	1187	3.0000
204	641	1187	3.0000
998	641	8779	3.0000
44	641	8779	4.0000
620	641	8779	3.0000
1432	641	7416	4.0000
1516	641	7416	4.0000
1266	641	7416	5.0000
457	641	7416	2.0000
912	641	7416	5.0000
690	641	7416	4.0000
900	641	9892	2.0000
1555	641	9892	2.0000
1233	641	2234	2.0000
557	641	2234	2.0000
613	641	2234	3.0000
30	641	2234	2.0000
634	641	2234	4.0000
796	641	2234	2.0000
797	641	7806	3.0000
693	641	7806	4.0000
1209	641	7283	2.0000
188	641	7283	3.0000
964	641	7283	4.0000
987	641	3423	4.0000
1270	641	3423	3.0000
421	641	3423	2.0000
265	641	3423	3.0000
1147	641	3423	3.0000
535	641	5533	3.0000
1456	641	5533	2.0000
1394	641	5533	3.0000
851	641	5533	3.0000
508	641	5533	3.0000
1123	641	5533	3.0000
108	641	4136	2.0000
857	641	4136	1.0000
608	641	3727	1.0000
