product_id	time_id	customer_id	unit_sales
1531	822	4605	1.0000
1111	822	6507	1.0000
1421	822	6507	1.0000
905	822	6507	2.0000
894	822	6507	2.0000
1308	822	6004	1.0000
1218	822	6004	2.0000
342	822	6004	1.0000
1412	822	6004	2.0000
76	822	3247	3.0000
652	822	3247	2.0000
896	822	3247	2.0000
579	822	3247	3.0000
1528	822	3247	3.0000
1385	822	3247	1.0000
1401	822	3247	1.0000
715	823	3587	3.0000
1108	823	3587	2.0000
952	823	3587	2.0000
1334	823	4842	3.0000
685	823	4842	3.0000
1074	823	4842	3.0000
1051	823	4842	3.0000
1534	823	4842	3.0000
86	823	4842	3.0000
694	823	6014	3.0000
1031	823	6014	3.0000
848	823	6014	2.0000
1397	823	6014	2.0000
1308	823	6014	4.0000
432	823	6014	2.0000
1087	823	6014	3.0000
266	823	6014	4.0000
812	823	4585	2.0000
336	823	4585	4.0000
1351	823	4585	2.0000
1421	823	4585	3.0000
479	823	4585	3.0000
1334	823	4585	3.0000
852	823	8546	3.0000
1361	823	8546	3.0000
246	823	8546	4.0000
109	823	6304	3.0000
1478	823	350	3.0000
1455	823	350	3.0000
379	823	350	2.0000
76	823	350	2.0000
982	823	213	3.0000
1358	823	213	2.0000
643	823	213	3.0000
1232	823	213	4.0000
1109	823	7196	4.0000
1392	823	7196	3.0000
543	823	7196	3.0000
1531	823	7196	3.0000
855	823	7196	2.0000
1325	823	7196	2.0000
1246	823	7584	4.0000
956	823	7584	3.0000
680	823	7584	3.0000
1096	823	7584	4.0000
1106	823	1608	3.0000
230	823	1608	2.0000
886	823	1608	3.0000
64	823	1608	2.0000
241	823	1608	4.0000
124	823	1608	3.0000
1146	823	5765	2.0000
1256	823	5765	3.0000
1339	823	5765	4.0000
1089	823	5765	3.0000
632	823	2586	3.0000
77	823	2586	3.0000
599	823	2586	3.0000
177	823	2586	4.0000
300	823	2586	4.0000
1075	823	2586	3.0000
306	823	2586	4.0000
543	823	803	3.0000
759	823	803	3.0000
110	823	803	4.0000
1083	823	992	3.0000
1499	823	992	3.0000
1395	823	992	3.0000
879	823	992	3.0000
1283	823	992	3.0000
973	823	3451	3.0000
1416	823	3451	3.0000
87	823	3451	2.0000
1229	823	7705	4.0000
1379	823	7705	3.0000
929	823	7705	4.0000
1133	823	7705	3.0000
1349	823	7705	4.0000
287	823	7705	3.0000
1089	823	7705	3.0000
1409	823	2150	3.0000
1226	823	2150	3.0000
217	823	2150	4.0000
128	823	2150	4.0000
810	823	2150	2.0000
321	823	2150	4.0000
644	823	2150	3.0000
820	823	2150	2.0000
617	823	10097	3.0000
488	823	10097	3.0000
144	823	10097	3.0000
760	823	10097	3.0000
471	823	10097	3.0000
194	823	10097	3.0000
181	823	1144	4.0000
1057	823	8048	3.0000
1527	823	8048	4.0000
551	823	3163	3.0000
341	823	3163	3.0000
558	823	3163	2.0000
1467	823	3163	4.0000
298	823	3163	3.0000
960	823	7674	4.0000
244	823	7674	2.0000
1247	823	7674	4.0000
211	823	7674	4.0000
1346	823	7674	3.0000
344	823	5183	2.0000
947	823	5183	3.0000
1109	823	5183	2.0000
1353	823	5183	2.0000
1037	823	5183	4.0000
460	823	712	3.0000
598	823	712	4.0000
1014	823	712	3.0000
910	823	712	3.0000
394	823	712	4.0000
797	823	712	2.0000
25	823	7127	2.0000
734	823	7127	4.0000
578	823	7127	4.0000
1460	823	7127	4.0000
1516	823	7127	4.0000
934	823	7127	3.0000
1123	823	7127	4.0000
974	823	3844	3.0000
688	823	3844	4.0000
692	823	3844	4.0000
1507	823	3844	3.0000
205	823	3844	3.0000
1228	823	5605	4.0000
1139	823	5605	3.0000
263	823	5605	2.0000
918	823	5605	4.0000
1035	823	2697	4.0000
299	823	9349	2.0000
442	823	3957	3.0000
1191	823	3957	3.0000
89	823	3957	3.0000
1424	823	3957	4.0000
1354	823	8287	3.0000
332	823	8287	4.0000
1108	823	8287	4.0000
339	823	8287	4.0000
1347	823	2862	2.0000
765	823	2862	3.0000
954	823	2862	3.0000
1530	823	2862	3.0000
216	823	2862	4.0000
1458	823	2862	3.0000
848	823	2862	4.0000
133	823	3957	4.0000
510	823	3957	4.0000
1352	823	3957	2.0000
383	823	3957	3.0000
1319	823	3957	3.0000
483	823	3957	3.0000
1019	823	3957	4.0000
1508	823	9197	4.0000
1059	823	9197	3.0000
849	823	9197	3.0000
1065	823	9197	2.0000
416	823	9197	3.0000
1219	823	9197	4.0000
782	823	9197	4.0000
1356	823	815	3.0000
347	823	815	4.0000
257	823	815	3.0000
940	823	815	3.0000
37	823	815	2.0000
773	823	815	3.0000
950	823	815	3.0000
834	823	815	3.0000
1064	823	3608	3.0000
980	823	752	3.0000
1384	823	752	3.0000
1001	823	752	3.0000
52	823	7917	3.0000
735	823	7917	4.0000
1224	823	1550	3.0000
1068	823	1550	3.0000
392	823	1550	2.0000
801	823	8228	3.0000
1190	823	8228	3.0000
1167	823	8228	2.0000
92	823	8228	3.0000
202	823	8228	3.0000
285	823	8228	3.0000
36	823	8228	2.0000
785	823	8228	2.0000
106	823	5223	4.0000
549	823	5223	4.0000
778	823	5223	2.0000
822	823	5223	2.0000
1104	823	5223	2.0000
256	823	5223	2.0000
1228	823	2481	2.0000
686	823	2481	4.0000
342	823	2481	4.0000
958	823	2481	3.0000
669	823	2481	4.0000
392	823	2481	4.0000
808	823	2481	2.0000
846	823	9197	3.0000
276	823	9197	2.0000
952	823	7146	3.0000
1102	823	7146	4.0000
652	823	7146	3.0000
442	823	7146	4.0000
659	823	7146	3.0000
1205	823	5223	3.0000
317	823	5223	3.0000
693	823	5223	4.0000
543	823	8077	3.0000
427	823	8077	4.0000
776	823	8077	3.0000
1305	823	4250	3.0000
17	823	4250	3.0000
34	823	4250	3.0000
816	823	3795	2.0000
340	823	3795	2.0000
1355	823	3795	3.0000
1425	823	3795	2.0000
483	823	3795	3.0000
1338	823	3795	3.0000
176	823	9725	2.0000
686	823	9725	2.0000
1129	823	9725	4.0000
213	823	9725	3.0000
1401	823	9725	3.0000
126	823	9725	4.0000
835	823	9725	2.0000
1152	823	8228	3.0000
1289	823	8228	2.0000
556	823	4284	3.0000
1492	823	4284	2.0000
656	823	4284	2.0000
1192	823	4284	4.0000
410	823	4284	2.0000
1199	823	4284	3.0000
1536	823	4284	3.0000
1352	823	4284	2.0000
673	823	1612	4.0000
1355	823	1612	5.0000
866	823	1612	3.0000
1189	823	1612	3.0000
839	823	322	3.0000
856	823	322	3.0000
806	823	322	3.0000
956	823	322	3.0000
507	823	322	4.0000
654	823	6527	3.0000
244	823	6527	5.0000
1059	823	6527	4.0000
171	823	6527	3.0000
548	823	6527	4.0000
976	823	6527	3.0000
121	823	3440	5.0000
697	823	3440	4.0000
527	823	3440	5.0000
211	823	3440	4.0000
1159	823	3440	4.0000
1430	823	3440	4.0000
467	823	3210	2.0000
57	823	3210	3.0000
873	823	3210	4.0000
1542	823	3210	3.0000
1505	823	3210	3.0000
690	823	7633	4.0000
534	823	7633	4.0000
1416	823	7633	2.0000
1472	823	7633	5.0000
889	823	7633	2.0000
1492	823	7633	3.0000
97	823	7633	4.0000
340	823	7633	3.0000
1380	823	1444	3.0000
410	823	1444	4.0000
1346	823	1444	3.0000
1130	823	1787	4.0000
15	823	1787	3.0000
244	823	1787	2.0000
287	823	1787	4.0000
444	823	7793	2.0000
1246	823	7793	2.0000
1223	823	7793	3.0000
148	823	7793	3.0000
1402	823	7793	3.0000
1486	823	7793	2.0000
1236	823	7793	3.0000
427	823	7793	3.0000
162	823	5148	3.0000
191	823	5148	4.0000
834	823	5148	2.0000
878	823	5148	3.0000
1160	823	5148	3.0000
312	823	5148	2.0000
774	823	1972	2.0000
645	823	1972	3.0000
301	823	1972	2.0000
917	823	1972	3.0000
628	823	1972	4.0000
351	823	1972	3.0000
767	823	1972	3.0000
488	823	9097	2.0000
332	823	9097	3.0000
1008	823	6406	3.0000
1158	823	6406	3.0000
708	823	6406	4.0000
498	823	6406	4.0000
715	823	6406	3.0000
66	823	6406	3.0000
368	823	2510	3.0000
1503	823	2510	4.0000
68	823	2510	3.0000
844	823	2510	2.0000
75	823	2510	3.0000
411	823	2510	3.0000
228	823	2510	4.0000
1437	823	1942	4.0000
268	823	1942	3.0000
342	823	1942	4.0000
1164	823	5148	3.0000
648	823	5148	3.0000
1051	823	5148	4.0000
255	823	5148	4.0000
259	823	5148	2.0000
1074	823	5148	3.0000
1330	823	5148	2.0000
639	823	8355	4.0000
323	823	8355	4.0000
1271	823	8355	4.0000
136	823	7152	3.0000
1005	823	7152	3.0000
369	823	7152	3.0000
306	823	7152	2.0000
1321	823	7152	3.0000
1544	823	7134	3.0000
1454	823	7134	2.0000
579	823	7134	3.0000
90	823	7134	3.0000
412	823	7134	2.0000
1385	823	1259	3.0000
1175	823	1259	2.0000
959	823	4620	2.0000
476	823	1972	2.0000
952	823	6311	3.0000
1329	823	6311	2.0000
486	823	322	4.0000
1169	823	322	4.0000
266	823	322	4.0000
1002	823	322	3.0000
1531	823	1942	4.0000
1548	823	1942	3.0000
1498	823	1942	3.0000
90	823	1942	4.0000
1198	823	1942	3.0000
988	823	1942	3.0000
1205	823	1942	3.0000
456	823	7016	3.0000
1244	823	7016	3.0000
23	823	7016	3.0000
1398	823	7016	3.0000
389	823	7016	4.0000
300	823	7016	2.0000
982	823	7016	2.0000
436	823	9868	3.0000
547	823	9868	3.0000
630	823	9868	4.0000
380	823	9868	3.0000
1129	823	9868	3.0000
27	823	9868	2.0000
1362	823	9868	3.0000
886	823	9868	4.0000
1069	823	4853	4.0000
1352	823	4853	3.0000
503	823	4853	3.0000
347	823	4853	3.0000
1229	823	4853	3.0000
1285	823	4853	3.0000
1205	823	5757	4.0000
916	823	5757	4.0000
640	823	5757	3.0000
1056	823	5757	4.0000
1066	823	4049	4.0000
190	823	4049	3.0000
1259	823	4049	4.0000
24	823	4049	3.0000
201	823	4049	5.0000
84	823	4049	4.0000
1203	823	7069	3.0000
1313	823	7069	4.0000
1396	823	7069	2.0000
1146	823	7069	3.0000
1369	823	3858	4.0000
814	823	3858	3.0000
1336	823	3858	3.0000
913	823	3858	2.0000
1036	823	3858	4.0000
514	823	5700	3.0000
1090	823	5700	2.0000
920	823	5700	4.0000
604	823	5700	3.0000
1552	823	5700	3.0000
264	823	5700	3.0000
281	823	5700	3.0000
231	823	5700	3.0000
67	823	4620	3.0000
856	823	4620	2.0000
1193	823	4620	2.0000
1010	823	4620	3.0000
1559	823	4620	2.0000
78	823	2528	4.0000
94	823	2528	3.0000
44	823	2528	3.0000
194	823	2528	3.0000
889	823	2528	3.0000
1093	823	2528	3.0000
1309	823	2528	3.0000
657	823	5700	3.0000
1446	823	5700	3.0000
225	823	5700	3.0000
42	823	5700	3.0000
591	823	5700	4.0000
88	823	5700	2.0000
770	823	5700	2.0000
541	823	789	2.0000
1087	823	1636	3.0000
545	823	1636	3.0000
201	823	1636	4.0000
817	823	1636	3.0000
528	823	1636	2.0000
251	823	1636	4.0000
555	823	7633	5.0000
1017	823	4419	3.0000
1487	823	4419	4.0000
511	823	4914	3.0000
301	823	4914	3.0000
518	823	4914	3.0000
1427	823	4914	4.0000
671	823	4914	3.0000
552	823	6652	3.0000
981	823	6652	4.0000
392	823	8169	2.0000
1047	823	8169	2.0000
226	823	8169	2.0000
402	823	8169	4.0000
286	823	8169	4.0000
635	823	8169	3.0000
731	823	8169	4.0000
675	823	3210	4.0000
199	823	3210	5.0000
1214	823	3210	5.0000
1284	823	3210	2.0000
342	823	3210	4.0000
187	823	7063	3.0000
842	823	7063	3.0000
21	823	7063	4.0000
1342	823	7063	3.0000
1225	823	7063	5.0000
17	823	7063	3.0000
406	823	3453	2.0000
701	823	3453	2.0000
517	823	31	1.0000
787	823	31	1.0000
804	823	31	2.0000
754	823	31	1.0000
904	823	31	2.0000
455	823	31	2.0000
484	823	6025	1.0000
887	823	6025	1.0000
504	823	6025	1.0000
95	823	6025	1.0000
910	823	6025	2.0000
22	823	6025	2.0000
1543	823	6025	2.0000
183	823	4715	2.0000
1065	823	4715	2.0000
1121	823	4715	2.0000
446	823	6404	1.0000
663	823	6404	2.0000
1520	823	3825	2.0000
605	823	3825	2.0000
235	823	3825	1.0000
518	823	3825	1.0000
1227	823	3825	3.0000
1071	823	3825	3.0000
483	823	2095	2.0000
233	823	2095	1.0000
982	823	2095	1.0000
516	823	4540	1.0000
1278	823	4540	1.0000
123	823	3286	2.0000
899	823	3286	2.0000
130	823	3286	1.0000
466	823	3286	2.0000
283	823	3286	1.0000
833	823	3286	2.0000
1151	823	8084	2.0000
542	823	8084	1.0000
399	823	8084	1.0000
415	823	8084	2.0000
365	823	8084	1.0000
515	823	8084	1.0000
66	823	8084	1.0000
269	823	8084	2.0000
366	823	4709	2.0000
955	823	4709	1.0000
333	823	4709	1.0000
1055	823	4709	2.0000
34	823	4709	1.0000
396	823	4709	1.0000
1250	824	7273	2.0000
368	824	6604	2.0000
584	824	6604	2.0000
1233	824	3805	2.0000
690	824	3805	4.0000
347	824	3805	4.0000
963	824	3805	3.0000
674	824	3805	4.0000
397	824	3805	4.0000
813	824	3805	4.0000
947	824	9942	3.0000
378	824	9942	2.0000
1054	824	3177	3.0000
1203	824	3177	3.0000
754	824	3177	4.0000
544	824	3177	4.0000
760	824	3177	4.0000
111	824	3177	3.0000
1093	824	4020	4.0000
671	824	4020	3.0000
794	824	4020	3.0000
12	824	4020	2.0000
195	824	1823	4.0000
665	824	1823	4.0000
1226	824	1823	3.0000
271	824	1823	3.0000
848	824	1823	3.0000
750	824	5606	3.0000
1366	824	5606	3.0000
663	824	5606	3.0000
800	824	5606	3.0000
1316	824	919	4.0000
1227	824	919	4.0000
351	824	919	4.0000
1006	824	919	3.0000
1220	824	6212	3.0000
1490	824	6212	3.0000
1474	824	9954	4.0000
1557	824	9954	2.0000
1307	824	9954	4.0000
498	824	9954	3.0000
954	824	9954	4.0000
731	824	9954	5.0000
255	824	9954	3.0000
771	824	5933	2.0000
1280	824	5933	2.0000
165	824	5933	4.0000
125	824	2434	3.0000
1494	824	1948	3.0000
1471	824	1948	3.0000
395	824	1948	2.0000
92	824	1948	2.0000
901	824	8391	3.0000
1277	824	8391	3.0000
562	824	8391	3.0000
1151	824	8391	4.0000
1028	824	3653	3.0000
1311	824	3653	3.0000
462	824	3653	2.0000
1450	824	3653	3.0000
774	824	3653	2.0000
576	824	5652	4.0000
1497	824	5652	2.0000
1021	824	5652	2.0000
892	824	5652	2.0000
549	824	5652	2.0000
1165	824	5652	3.0000
875	824	5652	2.0000
60	824	680	2.0000
1441	824	2622	5.0000
459	824	2622	4.0000
289	824	2622	4.0000
1531	824	2622	4.0000
921	824	2622	5.0000
1092	824	1277	3.0000
1508	824	1277	3.0000
260	824	1277	3.0000
888	824	1277	3.0000
1291	824	1277	3.0000
302	824	1396	4.0000
745	824	1396	5.0000
1388	824	1396	5.0000
1017	824	1396	2.0000
1300	824	1396	4.0000
452	824	1396	4.0000
296	824	1396	4.0000
905	824	9432	2.0000
1321	824	9432	3.0000
1217	824	9432	2.0000
701	824	9432	4.0000
1111	824	462	2.0000
6	824	9984	3.0000
49	824	9984	4.0000
332	824	9984	4.0000
1042	824	9984	3.0000
886	824	9984	4.0000
210	824	9984	3.0000
266	824	9984	3.0000
249	824	3168	2.0000
1291	824	3168	4.0000
1281	824	3168	3.0000
898	824	3168	2.0000
902	824	3168	5.0000
160	824	3168	4.0000
416	824	3168	2.0000
792	824	3168	5.0000
180	824	2181	4.0000
330	824	2181	3.0000
779	824	2634	3.0000
390	824	826	3.0000
113	824	826	4.0000
529	824	826	3.0000
839	824	826	2.0000
1222	824	6938	4.0000
319	824	6938	4.0000
1056	824	6938	4.0000
1532	824	3671	3.0000
1361	824	3671	3.0000
1045	824	3671	2.0000
