product_id	time_id	customer_id	unit_sales
841	738	10063	1.0000
299	738	10063	1.0000
1513	738	10063	1.0000
571	738	10063	1.0000
282	738	10063	2.0000
155	738	736	1.0000
1530	738	736	1.0000
1187	738	6243	2.0000
1217	738	6243	1.0000
301	738	6243	1.0000
345	738	6243	1.0000
35	738	9205	3.0000
1144	738	9205	2.0000
934	738	9205	1.0000
1150	738	9205	3.0000
501	738	9205	3.0000
1304	738	9205	1.0000
867	738	9205	2.0000
1437	738	2510	4.0000
482	738	2510	4.0000
644	738	2510	3.0000
1209	738	4225	4.0000
1292	738	4225	4.0000
1043	738	4225	3.0000
234	738	4225	2.0000
689	738	4225	3.0000
467	738	4225	4.0000
263	738	789	3.0000
1332	738	789	4.0000
96	738	789	4.0000
273	738	789	3.0000
157	738	789	4.0000
506	738	789	3.0000
1385	738	7239	3.0000
1469	738	7239	3.0000
160	738	272	3.0000
470	738	272	4.0000
1512	738	272	4.0000
1502	738	272	3.0000
1119	738	272	3.0000
1123	738	272	2.0000
381	738	272	3.0000
1163	738	2510	2.0000
1406	738	2510	3.0000
1090	738	2510	3.0000
480	738	2510	3.0000
628	738	7261	3.0000
284	738	7261	3.0000
900	738	7261	2.0000
611	738	7261	2.0000
301	738	3858	3.0000
850	738	3858	2.0000
761	738	3858	3.0000
12	738	1636	4.0000
574	738	1636	2.0000
1177	738	1636	2.0000
195	738	1636	2.0000
24	738	1636	3.0000
1266	738	1636	2.0000
1502	738	3858	3.0000
347	738	3858	4.0000
1523	738	3858	2.0000
1113	738	3858	3.0000
370	738	3858	4.0000
850	738	4009	4.0000
1133	738	4009	3.0000
284	738	4009	3.0000
128	738	4009	3.0000
1010	738	4009	4.0000
1066	738	4009	2.0000
1303	738	4225	3.0000
600	738	4225	4.0000
738	738	4225	4.0000
1154	738	4225	3.0000
750	738	4419	4.0000
1433	738	4419	3.0000
944	738	4419	4.0000
1266	738	4419	3.0000
1443	738	4419	4.0000
1326	738	4419	3.0000
118	738	4419	4.0000
891	738	4953	3.0000
914	738	9116	4.0000
1330	738	9116	5.0000
82	738	9116	5.0000
1124	738	9116	5.0000
1114	738	9116	4.0000
731	738	9116	5.0000
1367	738	2310	2.0000
797	738	2310	2.0000
121	738	2310	3.0000
591	738	2310	3.0000
112	738	9116	5.0000
1454	738	2221	3.0000
512	738	2221	3.0000
1215	738	1495	3.0000
85	738	1495	3.0000
1088	738	1495	4.0000
52	738	1495	4.0000
1188	738	1495	5.0000
185	738	4579	2.0000
788	738	4579	4.0000
1364	738	4579	4.0000
1194	738	4579	4.0000
878	738	4579	3.0000
268	738	4579	4.0000
1517	738	3317	4.0000
1134	738	3317	3.0000
724	738	3317	2.0000
1540	738	3317	2.0000
652	738	3317	3.0000
614	738	3317	3.0000
1557	738	3495	2.0000
602	738	3495	3.0000
764	738	3495	4.0000
1007	738	3495	2.0000
1248	738	6311	2.0000
772	738	6311	3.0000
229	738	6311	3.0000
299	738	6311	3.0000
915	738	6311	3.0000
212	738	6311	4.0000
349	738	6311	2.0000
765	738	6311	3.0000
589	738	7016	2.0000
778	738	7016	2.0000
1354	738	7016	3.0000
39	738	7016	3.0000
1281	738	7016	4.0000
672	738	7016	3.0000
725	738	7633	4.0000
342	738	7633	2.0000
346	738	7633	3.0000
1162	738	7633	3.0000
320	738	789	3.0000
829	738	789	2.0000
858	738	789	4.0000
1501	738	789	3.0000
1545	738	789	3.0000
270	738	789	3.0000
979	738	789	4.0000
409	738	789	4.0000
1315	738	1853	4.0000
932	738	1853	4.0000
523	738	1853	3.0000
1338	738	1853	2.0000
450	738	1853	3.0000
826	738	1853	4.0000
1255	738	1853	3.0000
1438	738	4914	3.0000
150	738	4914	2.0000
167	738	4914	4.0000
367	738	1259	4.0000
1448	738	1259	4.0000
905	738	1259	3.0000
976	738	1259	3.0000
839	738	4953	5.0000
410	738	4009	3.0000
173	738	4009	3.0000
57	738	4009	2.0000
406	738	4009	2.0000
916	738	4009	4.0000
1359	738	4009	4.0000
443	738	4009	3.0000
1398	738	5148	2.0000
1469	738	5148	3.0000
527	738	5148	3.0000
886	738	4780	3.0000
1423	738	4780	2.0000
647	738	4026	4.0000
996	738	4026	5.0000
1506	738	4026	4.0000
391	738	4026	2.0000
205	738	3210	3.0000
401	738	4225	3.0000
151	738	4225	3.0000
960	738	1693	4.0000
444	738	1693	4.0000
434	738	1693	3.0000
51	738	1693	2.0000
1353	738	5148	3.0000
1237	738	5148	4.0000
28	738	5148	2.0000
538	738	5148	4.0000
567	738	5148	2.0000
1210	738	5148	2.0000
713	738	1612	2.0000
25	738	1612	4.0000
946	738	1612	4.0000
470	738	1612	4.0000
341	738	1612	2.0000
1556	738	1612	3.0000
613	738	1612	4.0000
324	738	1612	4.0000
910	738	1571	3.0000
1496	738	2348	3.0000
740	738	2348	3.0000
717	738	2348	4.0000
1200	738	2348	4.0000
896	738	2348	3.0000
1430	738	3842	4.0000
594	738	3842	3.0000
1131	738	3842	2.0000
328	738	9444	2.0000
372	738	9444	2.0000
654	738	9444	3.0000
1364	738	9444	4.0000
794	738	9444	2.0000
118	738	9444	3.0000
588	738	9444	3.0000
765	738	2730	5.0000
250	738	2730	4.0000
239	738	2730	4.0000
1434	738	214	2.0000
1344	738	214	2.0000
469	738	214	3.0000
1124	738	214	2.0000
302	738	214	4.0000
1178	738	4924	3.0000
1494	738	9304	3.0000
19	738	9304	2.0000
1328	738	9304	4.0000
518	738	9304	3.0000
974	738	9304	4.0000
751	738	9304	2.0000
275	738	9304	3.0000
985	738	10071	3.0000
1495	738	10071	3.0000
380	738	10071	2.0000
1023	738	10071	2.0000
1289	738	7671	3.0000
640	738	7671	3.0000
1029	738	7671	4.0000
1006	738	7671	3.0000
1488	738	7671	2.0000
41	738	7671	3.0000
1425	738	1431	2.0000
204	738	1431	3.0000
21	738	1431	2.0000
570	738	1431	4.0000
1059	738	8763	2.0000
1303	738	8763	3.0000
986	738	8763	2.0000
50	738	4058	4.0000
799	738	4058	2.0000
344	738	6402	4.0000
333	738	6402	4.0000
1509	738	6402	2.0000
1513	738	6402	5.0000
770	738	6402	4.0000
1250	738	7322	3.0000
1533	738	7322	4.0000
684	738	7322	3.0000
114	738	7322	3.0000
996	738	7322	4.0000
1466	738	7322	2.0000
1289	738	6906	4.0000
1000	738	6906	3.0000
724	738	6906	4.0000
1140	738	6906	4.0000
1247	738	2457	3.0000
371	738	2457	3.0000
