product_id	time_id	customer_id	unit_sales
869	367	3449	5.0000
1472	367	3449	3.0000
76	367	3449	4.0000
320	367	3449	3.0000
4	367	3449	4.0000
952	367	3449	4.0000
1222	367	3449	4.0000
517	367	7859	4.0000
1359	367	7859	4.0000
357	367	106	4.0000
1426	367	106	5.0000
190	367	106	4.0000
367	367	106	4.0000
250	367	106	5.0000
600	367	106	4.0000
702	367	8248	5.0000
786	367	8248	3.0000
536	367	8248	4.0000
1285	367	8248	4.0000
596	367	8248	3.0000
846	367	1906	2.0000
769	367	1906	4.0000
586	367	1906	3.0000
1135	367	1906	3.0000
1046	367	1906	2.0000
170	367	1906	4.0000
885	367	5802	4.0000
236	367	5802	3.0000
1039	367	5802	3.0000
603	367	5802	2.0000
616	367	4825	4.0000
1432	367	4825	4.0000
544	367	4825	2.0000
920	367	4825	2.0000
1349	367	4825	3.0000
1093	367	5262	4.0000
417	367	5262	2.0000
887	367	5262	5.0000
1449	367	5262	3.0000
494	367	5262	4.0000
1070	367	5262	2.0000
657	367	2571	2.0000
967	367	2571	4.0000
1483	367	2200	2.0000
48	367	2200	3.0000
830	367	9068	3.0000
1179	367	9068	3.0000
131	367	9068	4.0000
574	367	9068	4.0000
1217	367	9068	2.0000
707	367	7854	3.0000
817	367	7854	3.0000
831	367	1900	2.0000
1247	367	1900	3.0000
1143	367	1900	2.0000
628	367	1900	4.0000
1037	367	2533	3.0000
1360	367	2533	4.0000
1537	367	2533	4.0000
1420	367	2533	2.0000
212	367	2533	3.0000
721	367	2533	2.0000
1164	367	2533	2.0000
1067	367	3175	3.0000
524	367	3175	2.0000
181	367	3175	4.0000
797	367	3175	3.0000
507	367	3175	2.0000
851	367	2688	4.0000
1173	367	2688	3.0000
1350	367	2688	3.0000
1233	367	2688	4.0000
25	367	2688	3.0000
534	367	2688	3.0000
987	367	6788	4.0000
738	367	6788	4.0000
1487	367	6788	4.0000
798	367	6788	3.0000
927	367	5990	5.0000
505	367	5990	4.0000
627	367	5990	2.0000
238	367	9357	3.0000
282	367	9357	2.0000
565	367	9357	4.0000
860	367	9357	4.0000
704	367	9357	4.0000
519	367	2438	4.0000
974	367	2438	3.0000
752	367	2438	2.0000
275	367	2438	4.0000
1290	367	2438	3.0000
1361	367	2438	2.0000
558	367	6913	3.0000
442	367	6913	3.0000
791	367	6913	3.0000
1301	367	6913	2.0000
1257	367	6062	4.0000
1461	367	6062	2.0000
119	367	6062	3.0000
932	367	6613	2.0000
761	367	6613	1.0000
1435	367	8830	1.0000
785	367	8830	2.0000
1175	367	8830	1.0000
1152	367	8830	1.0000
76	367	8830	2.0000
186	367	8830	2.0000
243	367	5005	2.0000
1245	367	5005	1.0000
209	367	5005	1.0000
1345	367	5005	1.0000
1468	367	5005	1.0000
240	367	7962	2.0000
84	367	7962	1.0000
966	367	7962	1.0000
1022	367	7962	1.0000
440	367	7962	1.0000
456	368	9331	4.0000
1537	368	9331	4.0000
994	368	9331	3.0000
1065	368	9331	3.0000
928	368	4808	3.0000
1265	368	4808	2.0000
1448	368	9213	2.0000
119	368	9213	3.0000
162	368	9213	4.0000
445	368	9213	4.0000
1154	368	9213	4.0000
1208	368	1915	3.0000
399	368	1915	4.0000
1268	368	1915	2.0000
632	368	1915	3.0000
569	368	1915	3.0000
26	368	1915	2.0000
1241	368	1915	3.0000
66	368	1669	3.0000
969	368	4707	5.0000
386	368	4707	2.0000
576	368	4707	5.0000
199	368	6148	2.0000
309	368	6148	2.0000
392	368	6148	2.0000
143	368	6148	3.0000
892	368	6148	3.0000
203	368	6148	3.0000
750	368	2158	3.0000
1432	368	2158	4.0000
529	368	2158	3.0000
1265	368	2158	3.0000
916	368	7800	3.0000
933	368	7800	2.0000
883	368	7800	3.0000
1238	368	5302	3.0000
696	368	5302	3.0000
1039	368	3596	3.0000
1029	368	3596	4.0000
652	368	2047	3.0000
1075	368	1214	3.0000
26	368	1214	3.0000
469	368	1214	5.0000
1112	368	1214	2.0000
403	368	9062	2.0000
1312	368	9062	4.0000
509	368	8321	3.0000
579	368	8321	3.0000
1195	368	8321	3.0000
492	368	8321	3.0000
629	368	8321	3.0000
1255	368	3718	4.0000
1432	368	3718	3.0000
1315	368	3718	3.0000
107	368	3718	4.0000
616	368	3718	3.0000
733	368	7828	2.0000
710	368	7828	4.0000
1192	368	7828	4.0000
889	368	7828	3.0000
972	368	7828	3.0000
722	368	7828	4.0000
1471	368	7828	3.0000
190	368	4468	2.0000
367	368	4468	2.0000
250	368	4468	3.0000
600	368	4468	4.0000
1109	368	4468	4.0000
1236	368	4468	5.0000
1313	368	6579	3.0000
404	368	5396	4.0000
114	368	5396	4.0000
1396	368	5396	4.0000
254	368	5396	4.0000
564	368	5396	3.0000
48	368	5396	4.0000
857	368	6651	3.0000
1140	368	6651	3.0000
1435	368	6651	2.0000
1279	368	6651	3.0000
401	368	7197	2.0000
511	368	7197	3.0000
594	368	7197	2.0000
345	368	7197	4.0000
1093	368	7197	2.0000
1549	368	7197	2.0000
1326	368	7197	4.0000
1016	368	1730	3.0000
1366	368	1730	3.0000
318	368	1730	3.0000
761	368	1730	4.0000
1403	368	1730	2.0000
214	368	9602	2.0000
324	368	9602	2.0000
407	368	9602	2.0000
158	368	9602	2.0000
907	368	9602	3.0000
1362	368	9602	3.0000
254	368	8558	4.0000
936	368	8558	4.0000
447	368	8558	3.0000
770	368	8558	3.0000
420	368	4707	2.0000
437	368	4707	2.0000
387	368	4707	2.0000
1156	368	2376	3.0000
613	368	2376	3.0000
270	368	2376	3.0000
886	368	2376	3.0000
597	368	2376	3.0000
320	368	2376	4.0000
721	368	3718	3.0000
750	368	3718	3.0000
521	368	8139	4.0000
302	368	8139	2.0000
498	368	5396	3.0000
980	368	5396	3.0000
1091	368	5396	4.0000
1174	368	5396	3.0000
924	368	5396	3.0000
814	368	2352	5.0000
32	368	2352	3.0000
1234	368	2352	4.0000
1157	368	2352	4.0000
1247	368	8906	3.0000
292	368	8906	3.0000
868	368	8906	4.0000
697	368	8906	2.0000
938	368	6057	2.0000
462	368	6057	3.0000
1477	368	6057	4.0000
1547	368	6057	3.0000
605	368	6057	3.0000
1148	368	740	3.0000
245	368	740	3.0000
982	368	740	4.0000
1044	368	1811	2.0000
1287	368	1811	2.0000
971	368	1811	2.0000
362	368	1811	3.0000
1470	368	8746	4.0000
1408	368	8746	4.0000
865	368	8746	3.0000
252	368	2682	3.0000
1188	368	2682	3.0000
352	368	2682	3.0000
889	368	2682	2.0000
1251	368	2682	3.0000
895	368	2682	2.0000
1278	368	9512	3.0000
1228	368	9512	5.0000
1378	368	9512	3.0000
928	368	9512	3.0000
718	368	9512	3.0000
935	368	9512	4.0000
745	368	5923	3.0000
1268	368	5923	3.0000
845	368	5923	2.0000
968	368	5923	3.0000
186	368	5923	3.0000
1388	368	5923	2.0000
1091	368	5019	2.0000
1041	368	5019	4.0000
1191	368	5019	2.0000
742	368	5019	4.0000
532	368	5019	4.0000
382	368	8577	4.0000
1197	368	8577	5.0000
309	368	8577	5.0000
272	368	8577	3.0000
1405	368	3075	2.0000
489	368	3075	2.0000
119	368	3075	2.0000
402	368	3075	4.0000
1111	368	3075	4.0000
1482	368	588	3.0000
672	368	588	4.0000
1361	368	2952	3.0000
206	368	2952	2.0000
589	368	5353	2.0000
1378	368	5353	4.0000
157	368	5353	3.0000
1531	368	5353	4.0000
523	368	5353	4.0000
19	368	5353	2.0000
154	368	2829	3.0000
370	368	2829	3.0000
865	368	2829	2.0000
110	368	2829	2.0000
87	368	2829	4.0000
570	368	2829	3.0000
266	368	2829	2.0000
609	368	1197	4.0000
1292	368	1197	4.0000
803	368	1197	3.0000
1125	368	1197	3.0000
873	368	569	3.0000
890	368	569	3.0000
840	368	569	3.0000
989	368	569	3.0000
540	368	569	3.0000
590	368	6888	3.0000
180	368	6888	2.0000
996	368	6888	2.0000
107	368	6888	4.0000
484	368	6888	3.0000
1060	369	4728	3.0000
810	369	4728	4.0000
1	369	4728	4.0000
457	369	4728	2.0000
234	369	4728	3.0000
1140	369	1928	3.0000
957	369	1928	3.0000
1506	369	1928	2.0000
1417	369	1928	2.0000
681	369	964	3.0000
365	369	964	4.0000
1313	369	964	4.0000
688	369	1215	2.0000
1144	369	1215	3.0000
921	369	1215	3.0000
445	369	1215	3.0000
1460	369	1215	3.0000
1531	369	1215	2.0000
588	369	1215	2.0000
