product_id	time_id	customer_id	unit_sales
871	944	8904	4.0000
75	944	8904	3.0000
79	944	8904	3.0000
1367	944	4653	2.0000
878	944	4653	3.0000
1200	944	4653	3.0000
1377	944	4653	2.0000
964	944	1393	3.0000
915	944	1393	4.0000
1064	944	1393	3.0000
615	944	1393	4.0000
819	944	1393	3.0000
766	944	2995	3.0000
23	944	2995	4.0000
279	944	2995	4.0000
656	944	2995	2.0000
1278	944	1563	2.0000
363	944	1563	3.0000
406	944	1563	4.0000
689	944	1563	4.0000
1398	944	1563	4.0000
829	944	1563	4.0000
153	944	1563	3.0000
393	944	7191	3.0000
703	944	7191	3.0000
187	944	7191	3.0000
177	944	7191	3.0000
1352	944	7191	4.0000
942	944	7191	4.0000
200	944	7191	3.0000
869	944	7191	4.0000
587	944	9042	3.0000
537	944	9042	4.0000
686	944	9042	3.0000
237	944	9042	4.0000
188	944	4718	3.0000
498	944	4718	4.0000
1126	944	4718	4.0000
1530	944	4718	4.0000
1147	944	4718	2.0000
737	944	4718	2.0000
1553	944	4718	3.0000
777	944	449	2.0000
1020	944	449	4.0000
704	944	449	4.0000
95	944	449	3.0000
242	944	6762	2.0000
312	944	6762	3.0000
928	944	6762	3.0000
225	944	6762	3.0000
362	944	6762	3.0000
988	944	3330	4.0000
1165	944	3330	2.0000
1048	944	3330	3.0000
1397	944	3330	4.0000
755	944	9462	2.0000
305	944	9462	2.0000
509	944	9462	4.0000
726	944	9462	4.0000
846	944	337	3.0000
835	944	337	4.0000
452	944	337	4.0000
457	944	337	2.0000
1272	944	337	4.0000
1528	944	337	3.0000
346	944	337	3.0000
423	944	4195	4.0000
1372	944	4195	3.0000
1228	944	4195	4.0000
1245	944	4195	3.0000
1387	944	10137	3.0000
1111	944	10137	3.0000
792	944	375	3.0000
170	944	375	3.0000
1470	944	5151	4.0000
89	944	5151	3.0000
1531	944	5151	2.0000
322	944	5151	4.0000
832	944	5151	3.0000
861	944	5151	3.0000
938	944	2643	3.0000
129	944	2643	3.0000
998	944	2643	3.0000
362	944	2643	3.0000
1443	944	2643	3.0000
1314	944	2643	3.0000
502	944	3456	4.0000
679	944	3456	4.0000
563	944	3456	3.0000
912	944	3456	2.0000
1008	944	3456	4.0000
1451	944	3456	3.0000
536	944	3456	3.0000
1490	944	2833	2.0000
3	944	2833	3.0000
619	944	2833	4.0000
1392	944	3974	3.0000
1515	944	3974	3.0000
836	944	1408	4.0000
1185	944	1408	4.0000
137	944	1408	5.0000
580	944	1408	5.0000
1223	944	1408	2.0000
713	944	6296	3.0000
823	944	6296	3.0000
740	944	5242	2.0000
1156	944	5242	3.0000
1052	944	5242	2.0000
536	944	5242	3.0000
946	944	10071	3.0000
1269	944	10071	4.0000
1445	944	10071	4.0000
649	944	10071	2.0000
999	944	10071	3.0000
1508	944	10071	2.0000
393	944	10071	2.0000
976	944	7973	3.0000
433	944	7973	4.0000
90	944	7973	4.0000
705	944	7973	3.0000
416	944	7973	2.0000
140	944	7973	5.0000
540	944	204	4.0000
1002	944	5156	3.0000
1472	944	5156	4.0000
497	944	2651	3.0000
287	944	2651	4.0000
503	944	2651	3.0000
1412	944	2651	4.0000
657	944	2651	3.0000
538	944	9609	3.0000
966	944	9609	4.0000
377	944	7471	2.0000
1033	944	7471	2.0000
211	944	7471	2.0000
388	944	7471	4.0000
271	944	7471	4.0000
621	944	7471	3.0000
717	944	7471	3.0000
757	944	4679	4.0000
281	944	4679	5.0000
1296	944	4679	2.0000
1367	944	4679	5.0000
425	944	4679	4.0000
967	944	4895	2.0000
