product_id	time_id	customer_id	unit_sales
617	671	8871	4.0000
728	671	8871	4.0000
644	671	1532	3.0000
1060	671	1532	4.0000
956	671	1532	3.0000
794	671	3389	4.0000
611	671	3389	3.0000
1160	671	3389	4.0000
1410	671	5389	2.0000
1466	671	5389	4.0000
884	671	5389	3.0000
725	671	4107	4.0000
1207	671	4107	3.0000
904	671	4107	4.0000
987	671	4107	3.0000
531	671	9261	3.0000
1374	671	9261	4.0000
371	671	6147	3.0000
1537	671	6147	4.0000
302	671	6147	2.0000
479	671	6147	2.0000
362	671	6147	3.0000
712	671	6147	3.0000
1494	671	8505	3.0000
19	671	8505	3.0000
1327	671	8505	3.0000
518	671	8505	3.0000
1388	671	8505	3.0000
751	671	8505	4.0000
282	671	5942	3.0000
937	671	5942	2.0000
115	671	5942	3.0000
292	671	5942	2.0000
176	671	5942	4.0000
997	671	10126	4.0000
348	671	10126	3.0000
737	671	10126	3.0000
714	671	10126	2.0000
631	671	5839	4.0000
1447	671	5839	4.0000
558	671	5839	3.0000
521	671	5839	2.0000
1460	671	5839	2.0000
1205	671	2278	2.0000
529	671	2278	2.0000
585	671	2278	3.0000
2	671	2278	2.0000
605	671	2278	4.0000
768	671	2278	2.0000
672	671	4328	3.0000
568	671	4328	3.0000
1084	671	9067	2.0000
63	671	9067	3.0000
942	671	6754	3.0000
1291	671	6754	3.0000
243	671	6754	3.0000
686	671	6754	2.0000
915	671	6754	2.0000
819	671	369	3.0000
515	671	369	3.0000
432	671	457	2.0000
848	671	457	3.0000
1158	671	457	2.0000
642	671	457	2.0000
1149	671	5519	3.0000
1505	671	927	4.0000
1549	671	927	3.0000
273	671	927	5.0000
983	671	927	4.0000
513	671	8159	3.0000
995	671	8159	4.0000
1105	671	8159	4.0000
1189	671	8159	4.0000
939	671	8159	3.0000
829	671	3532	5.0000
47	671	3532	5.0000
1249	671	3532	2.0000
1172	671	3532	3.0000
582	671	1865	2.0000
952	671	3169	3.0000
902	671	3169	4.0000
1052	671	3169	2.0000
603	671	3169	4.0000
393	671	3169	3.0000
243	671	5096	3.0000
1058	671	5096	3.0000
170	671	5096	4.0000
133	671	5096	3.0000
1266	671	4151	3.0000
350	671	4151	2.0000
1538	671	4151	4.0000
263	671	4151	2.0000
939	671	517	5.0000
916	671	517	3.0000
1399	671	517	5.0000
1222	671	2150	3.0000
67	671	2150	2.0000
450	671	7459	2.0000
1239	671	7459	4.0000
17	671	7459	2.0000
1392	671	7459	4.0000
384	671	7459	4.0000
1438	671	7459	2.0000
15	671	9694	3.0000
231	671	9694	4.0000
726	671	9694	2.0000
1529	671	9694	2.0000
1506	671	9694	3.0000
431	671	9694	3.0000
626	671	417	2.0000
271	671	417	3.0000
347	671	5978	5.0000
377	671	5978	3.0000
1019	671	5978	3.0000
1063	671	5978	3.0000
1346	671	5978	4.0000
497	671	5978	3.0000
1056	671	7517	4.0000
927	671	7517	4.0000
584	671	7517	2.0000
1200	671	7517	4.0000
911	671	7517	4.0000
634	671	7517	2.0000
1050	671	7517	3.0000
674	671	1868	4.0000
517	671	1868	2.0000
1193	671	3389	3.0000
1343	671	3389	3.0000
214	671	3389	3.0000
4	671	3389	2.0000
221	671	3389	2.0000
1130	671	3389	3.0000
553	671	5490	3.0000
963	671	6418	4.0000
874	671	6418	3.0000
1556	671	6418	3.0000
687	671	1724	4.0000
1290	671	1724	2.0000
1452	671	1724	3.0000
137	671	1724	3.0000
1379	671	1724	4.0000
770	671	1724	4.0000
