product_id	time_id	customer_id	unit_sales
1046	426	7862	4.0000
809	426	7862	4.0000
926	426	10173	3.0000
343	426	10173	3.0000
946	426	10173	3.0000
1109	426	10173	2.0000
160	426	2921	3.0000
1495	426	2921	3.0000
1116	426	2921	4.0000
573	426	2921	4.0000
644	426	2921	3.0000
1260	426	2921	3.0000
1283	426	7862	2.0000
74	426	7862	5.0000
584	426	7862	3.0000
1027	426	7862	5.0000
1256	426	7862	4.0000
1299	426	7862	4.0000
750	426	4397	4.0000
114	426	4397	4.0000
51	426	4397	3.0000
1066	426	4397	3.0000
723	426	4397	2.0000
1339	426	4397	3.0000
1050	426	4397	4.0000
1113	426	2570	3.0000
1396	426	2570	4.0000
547	426	2570	3.0000
1535	426	2570	3.0000
859	426	2570	2.0000
563	426	2921	3.0000
1485	426	2921	3.0000
1009	426	2921	2.0000
880	426	2921	3.0000
536	426	2921	4.0000
1152	426	2921	3.0000
128	426	663	3.0000
477	426	663	2.0000
1526	426	2371	4.0000
544	426	2371	3.0000
374	426	2371	3.0000
57	426	2371	3.0000
1006	426	2371	3.0000
1176	426	1491	3.0000
34	426	1491	3.0000
344	426	1491	3.0000
973	426	1491	3.0000
1376	426	1491	3.0000
1163	426	2019	5.0000
48	426	2019	4.0000
691	426	2019	3.0000
321	426	2019	2.0000
891	426	8511	4.0000
1280	426	8511	2.0000
1257	426	8511	2.0000
181	426	8511	4.0000
292	426	8511	3.0000
375	426	8511	3.0000
125	426	8511	2.0000
512	426	2201	3.0000
834	426	2201	2.0000
1011	426	2201	2.0000
894	426	2201	3.0000
1244	426	2201	2.0000
1067	426	2371	2.0000
312	426	2371	3.0000
289	426	2371	3.0000
1111	426	2378	4.0000
595	426	2378	5.0000
584	426	2378	3.0000
202	426	2378	4.0000
1504	426	6153	3.0000
1387	426	6153	3.0000
179	426	6153	5.0000
688	426	6153	2.0000
20	426	6153	5.0000
662	426	6153	3.0000
845	426	2224	3.0000
456	426	1297	3.0000
180	426	1297	4.0000
596	426	1297	4.0000
906	426	1297	3.0000
1288	426	4397	4.0000
386	426	4397	4.0000
1122	426	4397	3.0000
137	426	2921	4.0000
1525	426	2921	3.0000
1209	426	2921	3.0000
599	426	2921	3.0000
870	426	2921	2.0000
1186	426	4094	3.0000
1496	426	4094	3.0000
566	426	4094	3.0000
970	426	4094	4.0000
154	426	2201	3.0000
1475	426	2201	3.0000
1359	426	2201	2.0000
150	426	2201	4.0000
660	426	2201	2.0000
873	426	7051	4.0000
850	426	7051	2.0000
1333	426	7051	3.0000
1156	426	1567	2.0000
1499	426	1850	3.0000
530	426	1850	3.0000
1466	426	1850	2.0000
630	426	1850	3.0000
1399	426	2553	3.0000
1243	426	2553	3.0000
567	426	2553	3.0000
624	426	2553	3.0000
145	426	2371	3.0000
1486	426	5174	3.0000
544	426	5174	3.0000
1247	426	4021	3.0000
531	426	4021	3.0000
1120	426	4021	4.0000
498	426	4021	4.0000
1148	426	6105	3.0000
100	426	6105	3.0000
543	426	6105	4.0000
772	426	6105	2.0000
1355	426	6265	5.0000
292	426	6265	3.0000
1095	426	6265	3.0000
1072	426	6265	3.0000
1554	426	6265	3.0000
752	426	5923	3.0000
130	426	5923	3.0000
552	426	4803	4.0000
729	426	4803	3.0000
845	426	7276	4.0000
263	426	7276	2.0000
1218	426	2077	2.0000
1434	426	2077	3.0000
785	426	2077	2.0000
30	426	2077	3.0000
1151	426	2077	3.0000
76	426	2077	3.0000
782	426	9697	2.0000
406	426	4351	5.0000
1142	426	4351	3.0000
1319	426	4351	3.0000
1202	426	4351	5.0000
1552	426	4351	4.0000
89	426	4351	4.0000
956	426	4609	3.0000
706	426	4609	4.0000
1455	426	4609	4.0000
353	426	4609	3.0000
896	426	6265	3.0000
474	426	6265	4.0000
1495	426	7052	3.0000
1378	426	7052	3.0000
1029	426	10226	2.0000
1399	426	7896	3.0000
1349	426	7896	4.0000
1499	426	7896	2.0000
636	426	7896	3.0000
840	426	7896	3.0000
1056	426	7896	3.0000
550	426	4610	3.0000
1486	426	4610	2.0000
650	426	4610	3.0000
1186	426	4610	3.0000
404	426	4610	2.0000
1193	426	4610	3.0000
1529	426	4610	3.0000
88	426	8687	3.0000
583	426	8687	3.0000
1386	426	8687	3.0000
1363	426	8687	2.0000
288	426	8687	3.0000
1542	426	8687	3.0000
67	426	8687	2.0000
56	426	7190	4.0000
1125	426	7190	3.0000
1448	426	7190	3.0000
66	426	7190	2.0000
1508	426	7190	4.0000
772	426	4985	4.0000
123	426	4985	3.0000
925	426	4985	5.0000
1414	426	8945	3.0000
166	426	8945	3.0000
1208	426	8945	3.0000
1198	426	8945	3.0000
815	426	8945	2.0000
1428	426	5999	2.0000
513	426	5999	4.0000
557	426	5999	2.0000
840	426	5999	4.0000
1135	426	5999	4.0000
1505	426	921	3.0000
696	426	921	4.0000
1385	426	3075	4.0000
230	426	3075	3.0000
1405	426	3075	3.0000
996	426	3075	3.0000
1220	427	4016	5.0000
970	427	4016	4.0000
161	427	4016	5.0000
617	427	4016	3.0000
394	427	4016	3.0000
1203	427	9101	3.0000
1020	427	9101	3.0000
12	427	9101	2.0000
1480	427	9101	2.0000
841	427	9039	2.0000
525	427	9039	4.0000
1473	427	9039	3.0000
751	427	8272	3.0000
1507	427	4548	3.0000
86	427	4548	3.0000
502	427	4548	3.0000
398	427	4548	3.0000
781	427	6958	3.0000
419	427	3939	2.0000
647	427	3939	3.0000
691	427	3939	2.0000
974	427	3939	3.0000
125	427	3939	2.0000
1527	427	3939	3.0000
851	427	3939	2.0000
678	427	9986	2.0000
988	427	9986	4.0000
1504	427	4438	2.0000
482	427	4438	4.0000
844	427	4438	2.0000
489	427	4438	3.0000
1497	427	8096	4.0000
915	427	8096	3.0000
1104	427	8096	2.0000
123	427	8096	2.0000
366	427	8096	3.0000
641	427	1327	2.0000
1450	427	2542	4.0000
1040	427	2542	3.0000
225	427	2688	3.0000
42	427	2688	4.0000
1051	427	6757	4.0000
1094	427	6757	4.0000
1377	427	6757	2.0000
432	427	43	2.0000
222	427	43	3.0000
439	427	43	3.0000
1348	427	43	2.0000
865	427	3097	4.0000
482	427	3097	3.0000
72	427	3097	3.0000
313	427	9404	3.0000
968	427	9404	3.0000
147	427	9404	3.0000
1468	427	9404	3.0000
1351	427	9404	4.0000
143	427	9404	3.0000
1339	427	2189	4.0000
1422	427	2189	3.0000
1172	427	2189	3.0000
363	427	2189	2.0000
819	427	2189	3.0000
596	427	2189	4.0000
489	427	5948	2.0000
1558	427	5948	4.0000
323	427	5948	2.0000
500	427	5948	2.0000
383	427	5948	3.0000
733	427	5948	2.0000
1515	427	5954	3.0000
40	427	5954	3.0000
290	427	8601	3.0000
600	427	8601	3.0000
84	427	8601	3.0000
73	427	8601	3.0000
1249	427	8601	2.0000
1253	427	8601	2.0000
510	427	8601	3.0000
594	427	2592	3.0000
1443	427	7439	4.0000
994	427	7439	3.0000
784	427	7439	4.0000
1000	427	7439	3.0000
351	427	7439	4.0000
1154	427	7439	3.0000
910	427	8724	2.0000
1033	427	8724	3.0000
251	427	8724	2.0000
1453	427	8724	4.0000
1376	427	8724	2.0000
1193	427	8724	2.0000
475	427	2231	3.0000
26	427	2231	2.0000
1380	427	10249	2.0000
1157	427	10249	2.0000
681	427	10249	4.0000
138	427	10249	4.0000
209	427	10249	3.0000
685	427	5285	4.0000
1367	427	5285	4.0000
465	427	5285	3.0000
1201	427	5285	4.0000
949	427	746	2.0000
965	427	746	3.0000
915	427	746	3.0000
1065	427	746	3.0000
849	427	5208	2.0000
1265	427	5208	3.0000
1161	427	5208	2.0000
645	427	5208	4.0000
1055	427	4385	3.0000
1377	427	4385	2.0000
1554	427	4385	2.0000
1437	427	4385	4.0000
229	427	4385	4.0000
739	427	4385	4.0000
1182	427	4385	4.0000
303	427	1028	3.0000
1318	427	1028	3.0000
214	427	2373	2.0000
830	427	2373	2.0000
1119	427	5782	3.0000
403	427	5782	2.0000
1406	427	5782	4.0000
370	427	5782	2.0000
1381	427	1166	3.0000
427	427	1166	2.0000
589	427	1166	3.0000
160	427	7694	3.0000
1515	427	1490	2.0000
27	427	1490	3.0000
643	427	1490	3.0000
905	427	6564	4.0000
1442	427	6564	2.0000
666	427	9871	3.0000
410	427	9871	2.0000
224	427	4948	3.0000
420	427	1035	3.0000
463	427	8269	3.0000
453	427	8269	3.0000
70	427	8269	2.0000
1372	427	8140	3.0000
1256	427	8140	4.0000
47	427	8140	2.0000
557	427	8140	4.0000
586	427	8140	2.0000
1229	427	8140	3.0000
820	427	2525	3.0000
184	427	2525	2.0000
1266	427	2525	3.0000
650	427	543	4.0000
1070	427	543	2.0000
587	427	8663	2.0000
883	427	8663	2.0000
1403	427	8919	3.0000
1553	427	8919	3.0000
1103	427	8919	5.0000
893	427	8919	4.0000
1110	427	8919	2.0000
1246	427	893	3.0000
25	427	893	3.0000
1400	427	893	4.0000
1317	427	5452	2.0000
697	427	5452	4.0000
115	427	5452	2.0000
718	427	5452	4.0000
1124	427	5452	3.0000
654	427	6352	3.0000
1469	427	6352	3.0000
167	427	6352	4.0000
217	427	2246	3.0000
394	427	2246	3.0000
278	427	2246	3.0000
627	427	2246	5.0000
1137	427	2246	5.0000
22	427	2246	4.0000
251	427	2246	4.0000
61	427	1548	3.0000
1276	427	1548	4.0000
334	427	1548	3.0000
1107	427	2280	2.0000
85	427	2280	3.0000
868	427	6932	3.0000
1217	427	6932	3.0000
169	427	6932	4.0000
198	427	6932	2.0000
841	427	6932	3.0000
331	427	9504	3.0000
441	427	9504	2.0000
524	427	9504	2.0000
275	427	9504	3.0000
1024	427	9504	2.0000
335	427	9504	3.0000
881	427	3706	2.0000
6	427	3706	3.0000
661	427	3706	3.0000
1397	427	3706	2.0000
602	427	8901	4.0000
818	427	8901	2.0000
169	427	8901	4.0000
558	427	8901	4.0000
862	427	7416	3.0000
452	427	7416	4.0000
1268	427	7416	3.0000
379	427	7416	2.0000
342	427	7416	4.0000
1185	427	7416	4.0000
330	427	9892	2.0000
492	427	9892	4.0000
735	427	9892	4.0000
280	427	2086	3.0000
284	427	2086	3.0000
1099	427	2086	4.0000
1355	427	2086	3.0000
174	427	2086	3.0000
916	427	7365	3.0000
760	427	7365	2.0000
1022	427	4168	4.0000
1018	427	7359	3.0000
848	427	7359	2.0000
531	427	7359	3.0000
1480	427	7359	3.0000
192	427	7359	2.0000
